loan_id,report_month,dpd,outstanding_balance,emi_amount,status,recovery_amount
L00054,2025-02,0,190666,4667,current,0
L00054,2025-03,0,185999,4667,current,0
L00054,2025-04,0,181332,4667,current,0
L00054,2025-05,0,176665,4667,current,0
L00054,2025-06,0,171998,4667,current,0
L00054,2025-07,0,167331,4667,current,0
L00054,2025-08,0,162664,4667,current,0
L00054,2025-09,15,162498,4667,dpd_1_30,0
L00054,2025-10,21,161730,4667,dpd_1_30,0
L00054,2025-11,0,157063,4667,current,0
L00054,2025-12,0,152396,4667,current,0
L00055,2025-01,0,195333,4667,current,0
L00055,2025-02,0,190666,4667,current,0
L00055,2025-03,0,185999,4667,current,0
L00055,2025-04,0,181332,4667,current,0
L00055,2025-05,0,176665,4667,current,0
L00055,2025-06,0,171998,4667,current,0
L00055,2025-07,0,167331,4667,current,0
L00055,2025-08,0,162664,4667,current,0
L00055,2025-09,0,157997,4667,current,0
L00055,2025-10,0,153330,4667,current,0
L00055,2025-11,0,148663,4667,current,0
L00055,2025-12,0,143996,4667,current,0
L00056,2025-01,0,97667,2333,current,0
L00056,2025-02,0,95334,2333,current,0
L00056,2025-03,0,93001,2333,current,0
L00056,2025-04,0,90668,2333,current,0
L00056,2025-05,0,88335,2333,current,0
L00056,2025-06,0,86002,2333,current,0
L00056,2025-07,0,83669,2333,current,0
L00056,2025-08,0,81336,2333,current,0
L00056,2025-09,0,79003,2333,current,0
L00056,2025-10,0,76670,2333,current,0
L00056,2025-11,0,74337,2333,current,0
L00056,2025-12,0,72004,2333,current,0
L00057,2025-01,0,96889,3111,current,0
L00057,2025-02,0,93778,3111,current,0
L00057,2025-03,0,90667,3111,current,0
L00057,2025-04,0,87556,3111,current,0
L00057,2025-05,0,84445,3111,current,0
L00057,2025-06,0,81334,3111,current,0
L00057,2025-07,0,78223,3111,current,0
L00057,2025-08,0,75112,3111,current,0
L00057,2025-09,0,72001,3111,current,0
L00057,2025-10,0,68890,3111,current,0
L00057,2025-11,0,65779,3111,current,0
L00057,2025-12,0,62668,3111,current,0
L00058,2025-01,0,715000,35000,current,0
L00058,2025-02,0,680000,35000,current,0
L00058,2025-03,0,645000,35000,current,0
L00058,2025-04,0,610000,35000,current,0
L00058,2025-05,0,575000,35000,current,0
L00058,2025-06,0,540000,35000,current,0
L00058,2025-07,0,505000,35000,current,0
L00058,2025-08,0,470000,35000,current,0
L00058,2025-09,14,467948,35000,dpd_1_30,0
L00058,2025-10,31,453286,35000,dpd_31_60,0
L00058,2025-11,68,449441,35000,dpd_61_90,0
L00058,2025-12,128,446555,35000,dpd_90_plus,0
L00059,2025-01,0,286000,14000,current,0
L00059,2025-02,0,272000,14000,current,0
L00059,2025-03,0,258000,14000,current,0
L00059,2025-04,0,244000,14000,current,0
L00059,2025-05,0,230000,14000,current,0
L00059,2025-06,0,216000,14000,current,0
L00059,2025-07,0,202000,14000,current,0
L00059,2025-08,0,188000,14000,current,0
L00059,2025-09,0,174000,14000,current,0
L00059,2025-10,0,160000,14000,current,0
L00059,2025-11,0,146000,14000,current,0
L00059,2025-12,0,132000,14000,current,0
L00060,2025-01,0,181333,18667,current,0
L00060,2025-02,0,162666,18667,current,0
L00060,2025-03,0,143999,18667,current,0
L00060,2025-04,0,125332,18667,current,0
L00060,2025-05,0,106665,18667,current,0
L00060,2025-06,0,87998,18667,current,0
L00060,2025-07,0,69331,18667,current,0
L00060,2025-08,0,50664,18667,current,0
L00060,2025-09,0,31997,18667,current,0
L00060,2025-10,0,13330,18667,current,0
L00060,2025-11,0,0,18667,current,0
L00060,2025-12,0,0,18667,current,0
L00061,2025-01,0,146500,3500,current,0
L00061,2025-02,0,143000,3500,current,0
L00061,2025-03,0,139500,3500,current,0
L00061,2025-04,0,136000,3500,current,0
L00061,2025-05,0,132500,3500,current,0
L00061,2025-06,0,129000,3500,current,0
L00061,2025-07,0,125500,3500,current,0
L00061,2025-08,0,122000,3500,current,0
L00061,2025-09,0,118500,3500,current,0
L00061,2025-10,0,115000,3500,current,0
L00061,2025-11,0,111500,3500,current,0
L00061,2025-12,0,108000,3500,current,0
L00062,2025-01,0,181333,18667,current,0
L00062,2025-02,0,162666,18667,current,0
L00062,2025-03,0,143999,18667,current,0
L00062,2025-04,0,125332,18667,current,0
L00062,2025-05,0,106665,18667,current,0
L00062,2025-06,0,87998,18667,current,0
L00062,2025-07,0,69331,18667,current,0
L00062,2025-08,0,50664,18667,current,0
L00062,2025-09,20,43295,18667,dpd_1_30,0
L00062,2025-10,2,35419,18667,dpd_1_30,0
L00062,2025-11,0,16752,18667,current,0
L00062,2025-12,0,0,18667,current,0
L00063,2025-01,0,488333,11667,current,0
L00063,2025-02,0,476666,11667,current,0
L00063,2025-03,0,464999,11667,current,0
L00063,2025-04,0,453332,11667,current,0
L00063,2025-05,0,441665,11667,current,0
L00063,2025-06,0,429998,11667,current,0
L00063,2025-07,1,427201,11667,dpd_1_30,0
L00063,2025-08,19,424377,11667,dpd_1_30,0
L00063,2025-09,0,412710,11667,current,0
L00063,2025-10,0,401043,11667,current,0
L00063,2025-11,0,389376,11667,current,0
L00063,2025-12,0,377709,11667,current,0
L00064,2025-01,0,906667,93333,current,0
L00064,2025-02,0,813334,93333,current,0
L00064,2025-03,0,720001,93333,current,0
L00064,2025-04,6,693281,93333,dpd_1_30,0
L00064,2025-05,0,599948,93333,current,0
L00064,2025-06,0,506615,93333,current,0
L00064,2025-07,15,474072,93333,dpd_1_30,0
L00064,2025-08,18,434390,93333,dpd_1_30,0
L00064,2025-09,0,341057,93333,current,0
L00064,2025-10,0,247724,93333,current,0
L00064,2025-11,0,154391,93333,current,0
L00064,2025-12,0,61058,93333,current,0
L00065,2025-01,0,680000,70000,current,0
L00065,2025-02,0,610000,70000,current,0
L00065,2025-03,28,590902,70000,dpd_1_30,0
L00065,2025-04,56,559204,70000,dpd_31_60,0
L00065,2025-05,12,537862,70000,dpd_1_30,0
L00065,2025-06,0,467862,70000,current,0
L00065,2025-07,0,397862,70000,current,0
L00065,2025-08,0,327862,70000,current,0
L00065,2025-09,0,257862,70000,current,0
L00065,2025-10,0,187862,70000,current,0
L00065,2025-11,0,117862,70000,current,0
L00065,2025-12,0,47862,70000,current,0
L00066,2025-01,0,97667,2333,current,0
L00066,2025-02,0,95334,2333,current,0
L00066,2025-03,0,93001,2333,current,0
L00066,2025-04,0,90668,2333,current,0
L00066,2025-05,0,88335,2333,current,0
L00066,2025-06,0,86002,2333,current,0
L00066,2025-07,0,83669,2333,current,0
L00066,2025-08,0,81336,2333,current,0
L00066,2025-09,0,79003,2333,current,0
L00066,2025-10,0,76670,2333,current,0
L00066,2025-11,0,74337,2333,current,0
L00066,2025-12,0,72004,2333,current,0
L00067,2025-01,0,195333,4667,current,0
L00067,2025-02,0,190666,4667,current,0
L00067,2025-03,0,185999,4667,current,0
L00067,2025-04,0,181332,4667,current,0
L00067,2025-05,0,176665,4667,current,0
L00067,2025-06,0,171998,4667,current,0
L00067,2025-07,0,167331,4667,current,0
L00067,2025-08,0,162664,4667,current,0
L00067,2025-09,11,161405,4667,dpd_1_30,0
L00067,2025-10,24,159762,4667,dpd_1_30,0
L00067,2025-11,25,158852,4667,dpd_1_30,0
L00067,2025-12,53,156881,4667,dpd_31_60,0
L00068,2025-01,0,968889,31111,current,0
L00068,2025-02,0,937778,31111,current,0
L00068,2025-03,0,906667,31111,current,0
L00068,2025-04,0,875556,31111,current,0
L00068,2025-05,0,844445,31111,current,0
L00068,2025-06,0,813334,31111,current,0
L00068,2025-07,0,782223,31111,current,0
L00068,2025-08,0,751112,31111,current,0
L00068,2025-09,0,720001,31111,current,0
L00068,2025-10,0,688890,31111,current,0
L00068,2025-11,0,657779,31111,current,0
L00068,2025-12,0,626668,31111,current,0
L00069,2025-01,0,45333,4667,current,0
L00069,2025-02,0,40666,4667,current,0
L00069,2025-03,0,35999,4667,current,0
L00069,2025-04,0,31332,4667,current,0
L00069,2025-05,0,26665,4667,current,0
L00069,2025-06,0,21998,4667,current,0
L00069,2025-07,0,17331,4667,current,0
L00069,2025-08,0,12664,4667,current,0
L00069,2025-09,0,7997,4667,current,0
L00069,2025-10,0,3330,4667,current,0
L00069,2025-11,0,0,4667,current,0
L00069,2025-12,0,0,4667,current,0
L00070,2025-01,0,96889,3111,current,0
L00070,2025-02,0,93778,3111,current,0
L00070,2025-03,0,90667,3111,current,0
L00070,2025-04,0,87556,3111,current,0
L00070,2025-05,0,84445,3111,current,0
L00070,2025-06,0,81334,3111,current,0
L00070,2025-07,0,78223,3111,current,0
L00070,2025-08,28,77008,3111,dpd_1_30,0
L00070,2025-09,0,73897,3111,current,0
L00070,2025-10,0,70786,3111,current,0
L00070,2025-11,0,67675,3111,current,0
L00070,2025-12,0,64564,3111,current,0
L00071,2025-01,0,90667,9333,current,0
L00071,2025-02,0,81334,9333,current,0
L00071,2025-03,0,72001,9333,current,0
L00071,2025-04,0,62668,9333,current,0
L00071,2025-05,0,53335,9333,current,0
L00071,2025-06,0,44002,9333,current,0
L00071,2025-07,0,34669,9333,current,0
L00071,2025-08,0,25336,9333,current,0
L00071,2025-09,0,16003,9333,current,0
L00071,2025-10,0,6670,9333,current,0
L00071,2025-11,0,0,9333,current,0
L00071,2025-12,0,0,9333,current,0
L00072,2025-01,0,680000,70000,current,0
L00072,2025-02,0,610000,70000,current,0
L00072,2025-03,0,540000,70000,current,0
L00072,2025-04,0,470000,70000,current,0
L00072,2025-05,0,400000,70000,current,0
L00072,2025-06,0,330000,70000,current,0
L00072,2025-07,0,260000,70000,current,0
L00072,2025-08,0,190000,70000,current,0
L00072,2025-09,0,120000,70000,current,0
L00072,2025-10,0,50000,70000,current,0
L00072,2025-11,0,0,70000,current,0
L00072,2025-12,0,0,70000,current,0
L00073,2025-01,0,272000,28000,current,0
L00073,2025-02,0,244000,28000,current,0
L00073,2025-03,0,216000,28000,current,0
L00073,2025-04,1,206342,28000,dpd_1_30,0
L00073,2025-05,38,201269,28000,dpd_31_60,0
L00073,2025-06,0,173269,28000,current,0
L00073,2025-07,0,145269,28000,current,0
L00073,2025-08,0,117269,28000,current,0
L00073,2025-09,0,89269,28000,current,0
L00073,2025-10,0,61269,28000,current,0
L00073,2025-11,0,33269,28000,current,0
L00073,2025-12,0,5269,28000,current,0
L00074,2025-01,16,480343,46667,dpd_1_30,0
L00074,2025-02,0,433676,46667,current,0
L00074,2025-03,0,387009,46667,current,0
L00074,2025-04,0,340342,46667,current,0
L00074,2025-05,0,293675,46667,current,0
L00074,2025-06,0,247008,46667,current,0
L00074,2025-07,0,200341,46667,current,0
L00074,2025-08,0,153674,46667,current,0
L00074,2025-09,0,107007,46667,current,0
L00074,2025-10,0,60340,46667,current,0
L00074,2025-11,0,13673,46667,current,0
L00074,2025-12,0,0,46667,current,0
L00075,2025-01,0,476667,23333,current,0
L00075,2025-02,0,453334,23333,current,0
L00075,2025-03,0,430001,23333,current,0
L00075,2025-04,0,406668,23333,current,0
L00075,2025-05,0,383335,23333,current,0
L00075,2025-06,0,360002,23333,current,0
L00075,2025-07,0,336669,23333,current,0
L00075,2025-08,0,313336,23333,current,0
L00075,2025-09,0,290003,23333,current,0
L00075,2025-10,0,266670,23333,current,0
L00075,2025-11,0,243337,23333,current,0
L00075,2025-12,0,220004,23333,current,0
L00076,2025-01,0,293000,7000,current,0
L00076,2025-02,0,286000,7000,current,0
L00076,2025-03,0,279000,7000,current,0
L00076,2025-04,0,272000,7000,current,0
L00076,2025-05,0,265000,7000,current,0
L00076,2025-06,3,263658,7000,dpd_1_30,0
L00076,2025-07,8,261026,7000,dpd_1_30,0
L00076,2025-08,0,254026,7000,current,0
L00076,2025-09,0,247026,7000,current,0
L00076,2025-10,0,240026,7000,current,0
L00076,2025-11,0,233026,7000,current,0
L00076,2025-12,2,229884,7000,dpd_1_30,0
L00077,2025-01,24,497256,11667,dpd_1_30,0
L00077,2025-02,60,496468,11667,dpd_31_60,0
L00077,2025-03,49,494060,11667,dpd_31_60,0
L00077,2025-04,0,482393,11667,current,0
L00077,2025-05,0,470726,11667,current,0
L00077,2025-06,0,459059,11667,current,0
L00077,2025-07,0,447392,11667,current,0
L00077,2025-08,0,435725,11667,current,0
L00077,2025-09,0,424058,11667,current,0
L00077,2025-10,0,412391,11667,current,0
L00077,2025-11,0,400724,11667,current,0
L00077,2025-12,0,389057,11667,current,0
L00078,2025-01,0,726667,23333,current,0
L00078,2025-02,0,703334,23333,current,0
L00078,2025-03,0,680001,23333,current,0
L00078,2025-04,0,656668,23333,current,0
L00078,2025-05,0,633335,23333,current,0
L00078,2025-06,0,610002,23333,current,0
L00078,2025-07,0,586669,23333,current,0
L00078,2025-08,0,563336,23333,current,0
L00078,2025-09,14,554220,23333,dpd_1_30,0
L00078,2025-10,43,544459,23333,dpd_31_60,0
L00078,2025-11,75,534933,23333,dpd_61_90,0
L00078,2025-12,162,531883,23333,dpd_90_plus,0
L00079,2025-01,0,290667,9333,current,0
L00079,2025-02,0,281334,9333,current,0
L00079,2025-03,0,272001,9333,current,0
L00079,2025-04,0,262668,9333,current,0
L00079,2025-05,0,253335,9333,current,0
L00079,2025-06,0,244002,9333,current,0
L00079,2025-07,0,234669,9333,current,0
L00079,2025-08,0,225336,9333,current,0
L00079,2025-09,0,216003,9333,current,0
L00079,2025-10,0,206670,9333,current,0
L00079,2025-11,0,197337,9333,current,0
L00079,2025-12,0,188004,9333,current,0
L00080,2025-01,0,95333,4667,current,0
L00080,2025-02,0,90666,4667,current,0
L00080,2025-03,0,85999,4667,current,0
L00080,2025-04,0,81332,4667,current,0
L00080,2025-05,0,76665,4667,current,0
L00080,2025-06,0,71998,4667,current,0
L00080,2025-07,0,67331,4667,current,0
L00080,2025-08,19,65618,4667,dpd_1_30,0
L00080,2025-09,0,60951,4667,current,0
L00080,2025-10,0,56284,4667,current,0
L00080,2025-11,0,51617,4667,current,0
L00080,2025-12,9,50238,4667,dpd_1_30,0
L00081,2025-01,4,98811,4667,dpd_1_30,0
L00081,2025-02,37,98099,4667,dpd_31_60,0
L00081,2025-03,0,93432,4667,current,0
L00081,2025-04,0,88765,4667,current,0
L00081,2025-05,0,84098,4667,current,0
L00081,2025-06,0,79431,4667,current,0
L00081,2025-07,0,74764,4667,current,0
L00081,2025-08,8,74320,4667,dpd_1_30,0
L00081,2025-09,33,72014,4667,dpd_31_60,0
L00081,2025-10,55,70134,4667,dpd_31_60,0
L00081,2025-11,0,65467,4667,current,0
L00081,2025-12,0,60800,4667,current,0
L00082,2025-01,0,484444,15556,current,0
L00082,2025-02,25,478139,15556,dpd_1_30,0
L00082,2025-03,21,477880,15556,dpd_1_30,0
L00082,2025-04,0,462324,15556,current,0
L00082,2025-05,0,446768,15556,current,0
L00082,2025-06,0,431212,15556,current,0
L00082,2025-07,0,415656,15556,current,0
L00082,2025-08,0,400100,15556,current,0
L00082,2025-09,0,384544,15556,current,0
L00082,2025-10,0,368988,15556,current,0
L00082,2025-11,0,353432,15556,current,0
L00082,2025-12,0,337876,15556,current,0
L00083,2025-01,0,181333,18667,current,0
L00083,2025-02,0,162666,18667,current,0
L00083,2025-03,0,143999,18667,current,0
L00083,2025-04,0,125332,18667,current,0
L00083,2025-05,0,106665,18667,current,0
L00083,2025-06,0,87998,18667,current,0
L00083,2025-07,0,69331,18667,current,0
L00083,2025-08,0,50664,18667,current,0
L00083,2025-09,0,31997,18667,current,0
L00083,2025-10,0,13330,18667,current,0
L00083,2025-11,0,0,18667,current,0
L00083,2025-12,0,0,18667,current,0
L00084,2025-01,0,968889,31111,current,0
L00084,2025-02,0,937778,31111,current,0
L00084,2025-03,0,906667,31111,current,0
L00084,2025-04,0,875556,31111,current,0
L00084,2025-05,0,844445,31111,current,0
L00084,2025-06,0,813334,31111,current,0
L00084,2025-07,0,782223,31111,current,0
L00084,2025-08,0,751112,31111,current,0
L00084,2025-09,0,720001,31111,current,0
L00084,2025-10,0,688890,31111,current,0
L00084,2025-11,0,657779,31111,current,0
L00084,2025-12,0,626668,31111,current,0
L00085,2025-01,0,143000,7000,current,0
L00085,2025-02,0,136000,7000,current,0
L00085,2025-03,0,129000,7000,current,0
L00085,2025-04,0,122000,7000,current,0
L00085,2025-05,0,115000,7000,current,0
L00085,2025-06,0,108000,7000,current,0
L00085,2025-07,0,101000,7000,current,0
L00085,2025-08,0,94000,7000,current,0
L00085,2025-09,0,87000,7000,current,0
L00085,2025-10,0,80000,7000,current,0
L00085,2025-11,0,73000,7000,current,0
L00085,2025-12,0,66000,7000,current,0
L00086,2025-01,0,136000,14000,current,0
L00086,2025-02,0,122000,14000,current,0
L00086,2025-03,0,108000,14000,current,0
L00086,2025-04,0,94000,14000,current,0
L00086,2025-05,0,80000,14000,current,0
L00086,2025-06,0,66000,14000,current,0
L00086,2025-07,0,52000,14000,current,0
L00086,2025-08,0,38000,14000,current,0
L00086,2025-09,0,24000,14000,current,0
L00086,2025-10,0,10000,14000,current,0
L00086,2025-11,0,0,14000,current,0
L00086,2025-12,0,0,14000,current,0
L00087,2025-01,0,488333,11667,current,0
L00087,2025-02,0,476666,11667,current,0
L00087,2025-03,0,464999,11667,current,0
L00087,2025-04,0,453332,11667,current,0
L00087,2025-05,0,441665,11667,current,0
L00087,2025-06,0,429998,11667,current,0
L00087,2025-07,0,418331,11667,current,0
L00087,2025-08,0,406664,11667,current,0
L00087,2025-09,0,394997,11667,current,0
L00087,2025-10,0,383330,11667,current,0
L00087,2025-11,0,371663,11667,current,0
L00087,2025-12,7,370001,11667,dpd_1_30,0
L00088,2025-01,0,45333,4667,current,0
L00088,2025-02,0,40666,4667,current,0
L00088,2025-03,0,35999,4667,current,0
L00088,2025-04,0,31332,4667,current,0
L00088,2025-05,1,29906,4667,dpd_1_30,0
L00088,2025-06,11,28955,4667,dpd_1_30,0
L00088,2025-07,19,27153,4667,dpd_1_30,0
L00088,2025-08,0,22486,4667,current,0
L00088,2025-09,0,17819,4667,current,0
L00088,2025-10,0,13152,4667,current,0
L00088,2025-11,0,8485,4667,current,0
L00088,2025-12,0,3818,4667,current,0
L00089,2025-01,0,195333,4667,current,0
L00089,2025-02,0,190666,4667,current,0
L00089,2025-03,0,185999,4667,current,0
L00089,2025-04,0,181332,4667,current,0
L00089,2025-05,0,176665,4667,current,0
L00089,2025-06,0,171998,4667,current,0
L00089,2025-07,0,167331,4667,current,0
L00089,2025-08,0,162664,4667,current,0
L00089,2025-09,0,157997,4667,current,0
L00089,2025-10,0,153330,4667,current,0
L00089,2025-11,0,148663,4667,current,0
L00089,2025-12,0,143996,4667,current,0
L00090,2025-01,0,47667,2333,current,0
L00090,2025-02,0,45334,2333,current,0
L00090,2025-03,0,43001,2333,current,0
L00090,2025-04,0,40668,2333,current,0
L00090,2025-05,0,38335,2333,current,0
L00090,2025-06,0,36002,2333,current,0
L00090,2025-07,0,33669,2333,current,0
L00090,2025-08,0,31336,2333,current,0
L00090,2025-09,0,29003,2333,current,0
L00090,2025-10,0,26670,2333,current,0
L00090,2025-11,0,24337,2333,current,0
L00090,2025-12,0,22004,2333,current,0
L00091,2025-01,0,181333,18667,current,0
L00091,2025-02,0,162666,18667,current,0
L00091,2025-03,0,143999,18667,current,0
L00091,2025-04,0,125332,18667,current,0
L00091,2025-05,0,106665,18667,current,0
L00091,2025-06,0,87998,18667,current,0
L00091,2025-07,0,69331,18667,current,0
L00091,2025-08,0,50664,18667,current,0
L00091,2025-09,0,31997,18667,current,0
L00091,2025-10,0,13330,18667,current,0
L00091,2025-11,0,0,18667,current,0
L00091,2025-12,0,0,18667,current,0
L00092,2025-01,0,290667,9333,current,0
L00092,2025-02,0,281334,9333,current,0
L00092,2025-03,0,272001,9333,current,0
L00092,2025-04,0,262668,9333,current,0
L00092,2025-05,0,253335,9333,current,0
L00092,2025-06,0,244002,9333,current,0
L00092,2025-07,0,234669,9333,current,0
L00092,2025-08,0,225336,9333,current,0
L00092,2025-09,0,216003,9333,current,0
L00092,2025-10,0,206670,9333,current,0
L00092,2025-11,0,197337,9333,current,0
L00092,2025-12,0,188004,9333,current,0
L00093,2025-01,0,286000,14000,current,0
L00093,2025-02,0,272000,14000,current,0
L00093,2025-03,0,258000,14000,current,0
L00093,2025-04,0,244000,14000,current,0
L00093,2025-05,0,230000,14000,current,0
L00093,2025-06,0,216000,14000,current,0
L00093,2025-07,0,202000,14000,current,0
L00093,2025-08,0,188000,14000,current,0
L00093,2025-09,0,174000,14000,current,0
